Employee ID,StartDate,StartYear,ExitDate,Title,BusinessUnit,DepartmentType,Division,EmployeeStatus,IsTerminated,TerminationType,TerminationReason,Regrettable,EmployeeType,EmployeeClassificationType,PayZone,Age,AgeBand,TenureYears,TenureBand,State,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,PhotoFile
3028,2018-08-10,2018,,Production Technician II,NEL,Production,Engineers,Active,0,,,,Contract,Temporary,Zone B,51,45-54,5.06,4+ yrs,MA,Exceeds,3,4,5,5,Communication Skills,Internal,Incomplete,4,386.4,face_09.jpg
3029,2021-10-24,2021,2023-05-18 00:30:20.487938616,Production Technician II,PL,Production,Finance & Accounting,Terminated,1,Voluntary,Retirement,Regrettable,Contract,Full-Time,Zone C,37,35-44,1.85,1-2 yrs,MA,Exceeds,4,5,4,3,Project Management,External,Passed,1,690.4,face_10.jpg
3030,2022-07-05,2022,2023-06-11 17:45:11.046911238,Production Technician II,PYZ,Production,Wireline Construction,Terminated,1,Involuntary,Attendance,,Full-Time,Part-Time,Zone C,44,35-44,1.16,1-2 yrs,MA,PIP,1,2,1,1,Technical Skills,Internal,Failed,2,1166.74,face_11.jpg
3031,2022-01-22,2022,,Production Technician I,SVG,Production,Project Management - Con,Active,0,,,,Contract,Temporary,Zone B,31,25-34,1.61,1-2 yrs,MA,Fully Meets,3,2,5,3,Technical Skills,External,Completed,2,1636.01,face_12.jpg
3034,2021-10-16,2021,2022-12-06 20:43:50.757733542,Production Technician I,TNS,Production,Field Operations,Terminated,1,Involuntary,Performance,,Full-Time,Temporary,Zone B,44,35-44,1.88,1-2 yrs,MA,Fully Meets,4,4,3,2,Leadership Development,Internal,Completed,2,1305.76,face_15.jpg
3035,2019-06-14,2019,,Production Technician I,PYZ,Production,Engineers,Active,0,,,,Contract,Temporary,Zone C,32,25-34,4.22,4+ yrs,MA,Exceeds,4,4,5,3,Customer Service,Internal,Passed,1,612.52,face_16.jpg
3036,2020-07-05,2020,,Production Technician I,WBL,Production,Technology / It,Active,0,,,,Full-Time,Temporary,Zone B,47,45-54,3.16,3-4 yrs,MA,Exceeds,3,4,5,4,Technical Skills,Internal,Incomplete,3,951.33,face_17.jpg
3037,2020-03-02,2020,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone C,57,55-64,3.5,3-4 yrs,MA,Fully Meets,2,2,2,2,Leadership Development,Internal,Incomplete,5,1372.28,face_18.jpg
3038,2020-11-11,2020,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone B,37,35-44,2.8,2-3 yrs,MA,Fully Meets,4,5,3,4,Customer Service,Internal,Incomplete,5,677.77,face_19.jpg
3039,2019-12-22,2019,,Production Technician I,BPC,Production,Project Management - Con,Active,0,,,,Contract,Temporary,Zone B,22,<25,3.69,3-4 yrs,MA,Fully Meets,4,2,4,3,Leadership Development,Internal,Incomplete,2,1409.12,face_20.jpg
3040,2020-12-14,2020,,Production Technician I,CCDR,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,33,25-34,2.71,2-3 yrs,MA,Needs Improvement,2,1,3,1,Technical Skills,Internal,Failed,5,1337.08,face_01.jpg
3041,2020-06-20,2020,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone C,48,45-54,3.2,3-4 yrs,MA,Needs Improvement,1,3,2,4,Project Management,Internal,Incomplete,4,1045.4,face_02.jpg
3042,2023-06-09,2023,,Production Technician I,EW,Production,Fielders,Active,0,,,,Contract,Temporary,Zone B,41,35-44,0.23,<1 yr,MA,Fully Meets,3,2,3,3,Technical Skills,Internal,Passed,2,842.77,face_03.jpg
3043,2022-09-25,2022,,Production Technician I,MSC,Production,Catv,Active,0,,,,Contract,Full-Time,Zone C,39,35-44,0.93,<1 yr,MA,Fully Meets,2,3,1,1,Customer Service,External,Completed,5,799.02,face_04.jpg
3044,2020-08-26,2020,,Production Technician I,TNS,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone B,46,45-54,3.01,3-4 yrs,MA,Fully Meets,3,5,3,3,Leadership Development,Internal,Passed,2,1115.6,face_05.jpg
3045,2019-08-28,2019,,Production Technician I,PYZ,Production,General - Eng,Active,0,,,,Full-Time,Temporary,Zone C,43,35-44,4.01,4+ yrs,MA,Fully Meets,3,3,3,2,Communication Skills,External,Passed,2,475.58,face_06.jpg
3046,2023-06-02,2023,,Production Technician II,TNS,Production,Wireline Construction,Active,0,,,,Part-Time,Full-Time,Zone A,47,45-54,0.25,<1 yr,MA,Fully Meets,2,3,2,2,Communication Skills,Internal,Passed,2,408.45,face_07.jpg
3047,2018-09-12,2018,,Production Technician II,PYZ,Production,Engineers,Active,0,,,,Full-Time,Full-Time,Zone C,47,45-54,4.97,4+ yrs,MA,Fully Meets,2,2,1,3,Customer Service,External,Failed,1,962.64,face_08.jpg
3048,2023-07-15,2023,,Production Technician II,WBL,Production,Isp,Active,0,,,,Contract,Part-Time,Zone B,49,45-54,0.13,<1 yr,MA,Fully Meets,2,3,3,3,Customer Service,Internal,Incomplete,2,471.51,face_09.jpg
3049,2023-07-02,2023,,Production Technician II,NEL,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,39,35-44,0.17,<1 yr,MA,PIP,3,2,4,1,Project Management,External,Incomplete,4,806.68,face_10.jpg
3050,2020-02-10,2020,,Production Technician II,PL,Production,Splicing,Active,0,,,,Contract,Full-Time,Zone C,46,45-54,3.56,3-4 yrs,MA,Fully Meets,3,1,2,2,Project Management,External,Passed,2,853.53,face_11.jpg
3051,2021-08-27,2021,,Production Technician II,BPC,Production,Underground,Active,0,,,,Contract,Temporary,Zone B,35,35-44,2.01,2-3 yrs,MA,Fully Meets,3,3,2,3,Leadership Development,External,Failed,1,1839.25,face_12.jpg
3052,2020-01-25,2020,,Production Technician II,CCDR,Production,General - Sga,Active,0,,,,Full-Time,Full-Time,Zone A,33,25-34,3.6,3-4 yrs,MA,Fully Meets,3,4,3,3,Technical Skills,External,Incomplete,3,1236.53,face_13.jpg
3053,2020-03-26,2020,,Production Technician II,SVG,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone A,53,45-54,3.43,3-4 yrs,MA,Fully Meets,2,1,1,1,Communication Skills,External,Failed,2,401.87,face_14.jpg
3054,2020-10-23,2020,,Production Technician I,SVG,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,40,35-44,2.86,2-3 yrs,MA,Fully Meets,4,3,3,3,Leadership Development,External,Completed,5,1310.39,face_15.jpg
3056,2022-06-21,2022,,Production Technician I,MSC,Production,Wireless,Active,0,,,,Part-Time,Temporary,Zone A,44,35-44,1.2,1-2 yrs,MA,Fully Meets,3,1,3,1,Communication Skills,External,Failed,1,598.21,face_17.jpg
3059,2021-03-28,2021,,Production Technician I,WBL,Production,Project Management - Con,Active,0,,,,Part-Time,Temporary,Zone A,39,35-44,2.43,2-3 yrs,MA,Fully Meets,3,4,3,3,Communication Skills,External,Passed,1,667.94,face_20.jpg
3060,2020-08-29,2020,,Production Technician I,NEL,Production,Yard (Material Handling),Active,0,,,,Part-Time,Part-Time,Zone A,33,25-34,3.01,3-4 yrs,MA,Fully Meets,3,2,1,1,Customer Service,Internal,Failed,3,479.91,face_01.jpg
3061,2023-01-03,2023,,Production Technician I,PL,Production,Wireline Construction,Active,0,,,,Part-Time,Full-Time,Zone C,36,35-44,0.66,<1 yr,MA,Fully Meets,2,1,2,2,Technical Skills,External,Incomplete,5,1593.15,face_02.jpg
3062,2022-11-28,2022,,Production Technician I,BPC,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,49,45-54,0.76,<1 yr,MA,Exceeds,5,4,4,4,Leadership Development,Internal,Passed,1,1473.78,face_03.jpg
3063,2021-12-22,2021,,Production Technician I,CCDR,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,42,35-44,1.69,1-2 yrs,MA,Fully Meets,3,1,3,1,Project Management,External,Completed,3,961.35,face_04.jpg
3064,2023-07-08,2023,2023-09-06 00:00:00.000000000,Production Technician I,SVG,Production,Field Operations,Terminated,1,Involuntary,Restructuring,,Contract,Full-Time,Zone A,22,<25,0.15,<1 yr,MA,Needs Improvement,2,4,4,3,Project Management,Internal,Incomplete,5,802.3,face_05.jpg
3065,2021-04-21,2021,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,36,35-44,2.36,2-3 yrs,MA,Exceeds,5,5,5,5,Project Management,Internal,Incomplete,1,735.99,face_06.jpg
3066,2022-07-28,2022,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone B,52,45-54,1.1,1-2 yrs,MA,Fully Meets,3,2,2,3,Communication Skills,External,Passed,3,639.63,face_07.jpg
3067,2019-11-05,2019,,Production Technician I,TNS,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone B,36,35-44,3.82,3-4 yrs,MA,Exceeds,3,5,5,5,Communication Skills,External,Completed,1,519.93,face_08.jpg
3068,2022-05-22,2022,,Production Technician I,PYZ,Production,Finance & Accounting,Active,0,,,,Full-Time,Temporary,Zone A,22,<25,1.28,1-2 yrs,MA,Fully Meets,2,2,1,1,Customer Service,External,Passed,3,564.29,face_09.jpg
3069,2019-10-19,2019,,Production Technician II,WBL,Production,General - Con,Active,0,,,,Full-Time,Temporary,Zone A,54,45-54,3.87,3-4 yrs,MA,Exceeds,4,3,5,3,Technical Skills,External,Completed,1,1430.98,face_10.jpg
3070,2019-12-25,2019,,Production Technician II,BPC,Production,Wireline Construction,Active,0,,,,Full-Time,Temporary,Zone C,44,35-44,3.69,3-4 yrs,MA,Needs Improvement,1,4,2,3,Communication Skills,External,Incomplete,5,708.93,face_11.jpg
3071,2022-11-04,2022,,Production Technician II,CCDR,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone B,36,35-44,0.82,<1 yr,MA,Fully Meets,2,2,2,2,Project Management,External,Incomplete,4,1213.56,face_12.jpg
3072,2023-04-26,2023,,Production Technician II,EW,Production,Wireless,Active,0,,,,Full-Time,Part-Time,Zone B,33,25-34,0.35,<1 yr,MA,Fully Meets,2,1,5,1,Project Management,Internal,Passed,1,982.93,face_13.jpg
3073,2022-10-26,2022,,Production Technician II,MSC,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone A,46,45-54,0.85,<1 yr,MA,Fully Meets,3,2,2,3,Customer Service,Internal,Passed,1,613.54,face_14.jpg
3074,2020-07-14,2020,,Production Technician II,NEL,Production,Splicing,Active,0,,,,Contract,Full-Time,Zone A,33,25-34,3.13,3-4 yrs,MA,Fully Meets,3,3,2,3,Leadership Development,Internal,Incomplete,1,1259.52,face_15.jpg
3075,2023-03-12,2023,,Production Technician II,PL,Production,Fielders,Active,0,,,,Full-Time,Part-Time,Zone B,46,45-54,0.47,<1 yr,MA,Fully Meets,4,2,4,3,Leadership Development,External,Failed,4,1515.43,face_16.jpg
3076,2023-04-26,2023,,Production Technician II,PYZ,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone C,41,35-44,0.35,<1 yr,MA,Fully Meets,3,2,2,3,Communication Skills,External,Failed,5,496.38,face_17.jpg
3077,2022-09-17,2022,,Production Technician I,CCDR,Production,General - Con,Active,0,,,,Contract,Temporary,Zone A,39,35-44,0.96,<1 yr,MA,Fully Meets,2,1,1,2,Project Management,External,Failed,3,831.99,face_18.jpg
3078,2021-01-08,2021,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone B,39,35-44,2.64,2-3 yrs,MA,Exceeds,3,4,4,5,Leadership Development,Internal,Passed,1,1548.46,face_19.jpg
3081,2020-10-20,2020,,Production Technician I,TNS,Production,Finance & Accounting,Active,0,,,,Part-Time,Part-Time,Zone C,36,35-44,2.86,2-3 yrs,MA,Exceeds,4,4,5,2,Customer Service,Internal,Completed,2,489.96,face_02.jpg
3082,2022-11-18,2022,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone A,45,45-54,0.79,<1 yr,MA,Fully Meets,4,3,4,3,Project Management,External,Incomplete,4,814.48,face_03.jpg
3083,2023-01-14,2023,,Production Technician I,WBL,Production,Aerial,Active,0,,,,Contract,Full-Time,Zone C,29,25-34,0.63,<1 yr,MA,PIP,2,2,1,1,Technical Skills,External,Passed,2,1770.17,face_04.jpg
3084,2020-10-27,2020,,Production Technician I,NEL,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,24,<25,2.84,2-3 yrs,MA,Fully Meets,3,1,2,3,Customer Service,External,Passed,5,714.01,face_05.jpg
3085,2020-08-29,2020,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone C,43,35-44,3.01,3-4 yrs,MA,Fully Meets,3,2,4,4,Technical Skills,External,Passed,2,1687.24,face_06.jpg
3086,2019-12-23,2019,,Production Technician I,BPC,Production,Aerial,Active,0,,,,Part-Time,Temporary,Zone B,44,35-44,3.69,3-4 yrs,MA,Fully Meets,4,4,4,3,Communication Skills,Internal,Incomplete,2,410.23,face_07.jpg
3087,2023-07-03,2023,2023-09-01 00:00:00.000000000,Production Technician I,CCDR,Production,Project Management - Con,Terminated,1,Voluntary,Career growth,Regrettable,Contract,Part-Time,Zone B,40,35-44,0.16,<1 yr,MA,Fully Meets,3,4,1,2,Communication Skills,Internal,Passed,2,372.78,face_08.jpg
3088,2022-09-26,2022,,Production Technician I,SVG,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone B,40,35-44,0.93,<1 yr,MA,PIP,2,1,3,2,Customer Service,External,Incomplete,3,760.65,face_09.jpg
3089,2020-05-09,2020,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone A,35,35-44,3.31,3-4 yrs,MA,Fully Meets,2,3,3,2,Leadership Development,Internal,Incomplete,4,1374.79,face_10.jpg
3090,2023-03-08,2023,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone B,43,35-44,0.48,<1 yr,MA,Fully Meets,2,1,2,2,Technical Skills,Internal,Incomplete,4,998.41,face_11.jpg
3091,2019-02-27,2019,2023-04-10 08:07:04.372754531,Production Technician I,TNS,Production,Billable Consultants,Terminated,1,Involuntary,Restructuring,,Contract,Part-Time,Zone B,38,35-44,4.51,4+ yrs,MA,Needs Improvement,2,2,4,2,Project Management,External,Completed,5,1402.26,face_12.jpg
3092,2020-01-12,2020,,Production Technician II,TNS,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone A,34,25-34,3.64,3-4 yrs,MA,Exceeds,5,4,5,4,Leadership Development,Internal,Passed,1,1481.9,face_13.jpg
3093,2019-06-29,2019,2021-01-19 08:09:01.988120226,Production Technician II,PYZ,Production,Splicing,Terminated,1,Involuntary,Performance,,Full-Time,Full-Time,Zone B,36,35-44,4.18,4+ yrs,MA,PIP,1,1,2,1,Communication Skills,Internal,Failed,5,476.01,face_14.jpg
3094,2021-07-15,2021,,Production Technician II,WBL,Production,Engineers,Active,0,,,,Contract,Full-Time,Zone C,54,45-54,2.13,2-3 yrs,MA,Fully Meets,2,1,1,1,Project Management,Internal,Failed,2,671.5,face_15.jpg
3095,2022-08-19,2022,,Production Technician II,NEL,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,22,<25,1.03,1-2 yrs,MA,Fully Meets,1,2,1,1,Communication Skills,Internal,Incomplete,4,343.31,face_16.jpg
3096,2019-09-23,2019,,Production Technician II,PL,Production,Engineers,Active,0,,,,Contract,Part-Time,Zone B,43,35-44,3.94,3-4 yrs,MA,Fully Meets,3,3,3,2,Technical Skills,Internal,Passed,1,1302.93,face_17.jpg
3097,2020-10-11,2020,,Production Technician II,BPC,Production,Project Management - Con,Active,0,,,,Part-Time,Temporary,Zone C,23,<25,2.89,2-3 yrs,MA,Exceeds,4,2,5,3,Project Management,Internal,Failed,5,553.02,face_18.jpg
3098,2021-08-18,2021,,Production Technician II,CCDR,Production,Fielders,Active,0,,,,Full-Time,Full-Time,Zone A,36,35-44,2.04,2-3 yrs,MA,Fully Meets,4,2,2,4,Leadership Development,External,Failed,1,1660.09,face_19.jpg
3099,2022-12-17,2022,,Production Technician I,CCDR,Production,Fielders,Active,0,,,,Full-Time,Temporary,Zone A,33,25-34,0.71,<1 yr,MA,Exceeds,4,4,3,4,Technical Skills,Internal,Completed,4,1078.08,face_20.jpg
3100,2020-10-25,2020,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Temporary,Zone B,22,<25,2.85,2-3 yrs,MA,Fully Meets,3,2,2,1,Technical Skills,External,Failed,4,1297.9,face_01.jpg
3101,2023-01-23,2023,,Production Technician I,EW,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone B,40,35-44,0.61,<1 yr,MA,Fully Meets,4,4,3,3,Technical Skills,Internal,Passed,4,1043.35,face_02.jpg
3104,2022-05-29,2022,,Production Technician I,PYZ,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone C,34,25-34,1.26,1-2 yrs,MA,Fully Meets,3,2,2,3,Project Management,Internal,Failed,3,884.44,face_05.jpg
3105,2020-06-07,2020,,Production Technician I,WBL,Production,Fielders,Active,0,,,,Full-Time,Temporary,Zone B,22,<25,3.23,3-4 yrs,MA,Fully Meets,4,4,3,4,Technical Skills,External,Incomplete,3,1275.32,face_06.jpg
3106,2020-03-21,2020,2023-04-02 21:19:39.690154375,Production Technician I,NEL,Production,Field Operations,Terminated,1,Involuntary,Restructuring,,Part-Time,Temporary,Zone A,45,45-54,3.45,3-4 yrs,MA,Fully Meets,2,1,1,2,Communication Skills,External,Completed,3,680.31,face_07.jpg
3107,2021-06-21,2021,,Production Technician I,PL,Production,Wireline Construction,Active,0,,,,Full-Time,Temporary,Zone A,50,45-54,2.2,2-3 yrs,MA,Fully Meets,3,4,1,4,Leadership Development,Internal,Completed,1,1388.17,face_08.jpg
3108,2021-10-22,2021,2022-07-15 13:06:38.527152108,Production Technician I,BPC,Production,General - Con,Terminated,1,Involuntary,Restructuring,,Full-Time,Temporary,Zone B,50,45-54,1.86,1-2 yrs,MA,Fully Meets,3,3,2,2,Customer Service,External,Failed,1,679.62,face_09.jpg
3109,2018-10-20,2018,,Production Technician I,CCDR,Production,Fielders,Active,0,,,,Full-Time,Temporary,Zone A,42,35-44,4.87,4+ yrs,MA,Fully Meets,3,3,4,4,Customer Service,External,Passed,1,604.97,face_10.jpg
3110,2022-03-16,2022,2023-08-13 20:53:26.213032029,Production Technician I,SVG,Production,Wireline Construction,Terminated,1,Involuntary,Performance,,Contract,Full-Time,Zone C,37,35-44,1.46,1-2 yrs,MA,PIP,1,1,1,1,Technical Skills,External,Completed,3,1394.56,face_11.jpg
3111,2018-12-13,2018,2021-09-02 16:06:36.940640212,Production Technician I,EW,Production,Field Operations,Terminated,1,Voluntary,Relocation,Regrettable,Part-Time,Temporary,Zone B,50,45-54,4.72,4+ yrs,MA,Fully Meets,2,2,4,2,Leadership Development,Internal,Passed,1,1827.71,face_12.jpg
3112,2021-10-08,2021,,Production Technician I,MSC,Production,Shop (Fleet),Active,0,,,,Part-Time,Full-Time,Zone B,51,45-54,1.9,1-2 yrs,MA,Fully Meets,2,3,3,1,Technical Skills,Internal,Completed,5,916.18,face_13.jpg
3113,2019-02-03,2019,,Production Technician II,TNS,Production,Project Management - Con,Active,0,,,,Contract,Full-Time,Zone C,48,45-54,4.57,4+ yrs,MA,Fully Meets,4,3,5,2,Leadership Development,Internal,Passed,5,1646.55,face_14.jpg
3114,2018-09-30,2018,,Production Technician II,PYZ,Production,Isp,Active,0,,,,Contract,Full-Time,Zone C,31,25-34,4.92,4+ yrs,MA,Fully Meets,3,4,5,3,Technical Skills,Internal,Passed,5,765.56,face_15.jpg
3115,2021-07-12,2021,,Production Technician II,WBL,Production,Project Management - Con,Active,0,,,,Contract,Temporary,Zone A,39,35-44,2.14,2-3 yrs,MA,Fully Meets,5,4,4,3,Technical Skills,Internal,Failed,3,899.29,face_16.jpg
3116,2021-03-04,2021,,Production Technician II,NEL,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone B,41,35-44,2.49,2-3 yrs,MA,Fully Meets,2,1,2,1,Project Management,External,Incomplete,4,1003.99,face_17.jpg
3117,2019-10-27,2019,2022-11-03 11:49:50.617746935,Production Technician II,PL,Production,General - Sga,Terminated,1,Involuntary,Policy violation,,Part-Time,Part-Time,Zone C,23,<25,3.85,3-4 yrs,MA,Fully Meets,4,4,4,3,Communication Skills,External,Passed,5,688.64,face_18.jpg
3118,2019-01-28,2019,,Production Technician II,BPC,Production,Catv,Active,0,,,,Part-Time,Full-Time,Zone A,43,35-44,4.59,4+ yrs,MA,Fully Meets,4,4,5,4,Technical Skills,External,Failed,2,1431.69,face_19.jpg
3119,2021-01-10,2021,,Production Technician I,NEL,Production,General - Con,Active,0,,,,Part-Time,Part-Time,Zone C,57,55-64,2.64,2-3 yrs,MA,Needs Improvement,2,1,2,2,Leadership Development,External,Incomplete,1,2136.27,face_20.jpg
3120,2021-08-05,2021,,Production Technician I,PL,Production,Aerial,Active,0,,,,Part-Time,Full-Time,Zone A,43,35-44,2.07,2-3 yrs,MA,Fully Meets,4,3,4,5,Project Management,External,Incomplete,2,1042.66,face_01.jpg
3121,2022-11-07,2022,,Production Technician I,PYZ,Production,Project Management - Con,Active,0,,,,Part-Time,Full-Time,Zone C,49,45-54,0.82,<1 yr,MA,Fully Meets,4,3,3,3,Leadership Development,External,Failed,1,1671.22,face_02.jpg
3123,2021-07-12,2021,,Production Technician I,TNS,Production,Splicing,Active,0,,,,Full-Time,Part-Time,Zone C,39,35-44,2.14,2-3 yrs,MA,Fully Meets,3,3,3,1,Communication Skills,External,Completed,4,547.15,face_04.jpg
3126,2022-04-27,2022,,Production Technician I,WBL,Production,Project Management - Con,Active,0,,,,Contract,Full-Time,Zone C,36,35-44,1.35,1-2 yrs,MA,Fully Meets,3,1,2,2,Communication Skills,External,Incomplete,4,836.01,face_07.jpg
3127,2022-06-14,2022,,Production Technician I,NEL,Production,Project Management - Con,Active,0,,,,Part-Time,Part-Time,Zone A,40,35-44,1.22,1-2 yrs,MA,Exceeds,5,4,4,3,Project Management,External,Passed,5,904.85,face_08.jpg
3128,2019-01-13,2019,2022-08-28 21:27:32.745376872,Production Technician I,PL,Production,Field Operations,Terminated,1,Involuntary,Attendance,,Part-Time,Temporary,Zone A,32,25-34,4.63,4+ yrs,MA,Needs Improvement,1,3,2,1,Communication Skills,Internal,Incomplete,1,392.41,face_09.jpg
3129,2019-06-21,2019,,Production Technician I,BPC,Production,Underground,Active,0,,,,Full-Time,Part-Time,Zone A,30,25-34,4.2,4+ yrs,MA,Fully Meets,3,2,2,2,Technical Skills,Internal,Failed,4,880.52,face_10.jpg
3130,2020-08-10,2020,,Production Technician I,CCDR,Production,Wireline Construction,Active,0,,,,Part-Time,Temporary,Zone A,49,45-54,3.06,3-4 yrs,MA,Fully Meets,2,2,2,2,Customer Service,Internal,Passed,3,576.53,face_11.jpg
3131,2021-04-13,2021,,Production Technician I,SVG,Production,Wireline Construction,Active,0,,,,Contract,Temporary,Zone C,49,45-54,2.38,2-3 yrs,MA,Fully Meets,4,4,3,3,Leadership Development,Internal,Incomplete,3,1017.92,face_12.jpg
3132,2020-04-27,2020,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,30,25-34,3.35,3-4 yrs,MA,Fully Meets,3,2,2,3,Communication Skills,Internal,Incomplete,3,596.91,face_13.jpg
3133,2022-02-25,2022,2023-05-21 02:42:48.453555006,Production Technician I,MSC,Production,Project Management - Con,Terminated,1,Voluntary,Relocation,Regrettable,Contract,Part-Time,Zone C,45,45-54,1.51,1-2 yrs,MA,Fully Meets,3,2,2,2,Communication Skills,External,Passed,3,588.99,face_14.jpg
3134,2018-12-06,2018,,Production Technician II,TNS,Production,Fielders,Active,0,,,,Part-Time,Full-Time,Zone C,38,35-44,4.74,4+ yrs,MA,Fully Meets,3,5,2,4,Technical Skills,External,Incomplete,4,1526.72,face_15.jpg
3135,2020-03-12,2020,,Production Technician II,BPC,Production,Project Management - Con,Active,0,,,,Part-Time,Temporary,Zone A,41,35-44,3.47,3-4 yrs,MA,Fully Meets,2,4,3,4,Communication Skills,Internal,Failed,5,467.38,face_16.jpg
3136,2022-11-16,2022,,Production Technician II,CCDR,Production,Project Management - Con,Active,0,,,,Full-Time,Full-Time,Zone B,40,35-44,0.79,<1 yr,MA,Exceeds,5,5,5,5,Project Management,External,Failed,2,1103.01,face_17.jpg
3137,2018-12-09,2018,2022-11-04 22:46:55.415785797,Production Technician II,EW,Production,Field Operations,Terminated,1,Voluntary,Career growth,Regrettable,Contract,Temporary,Zone B,47,45-54,4.73,4+ yrs,MA,Fully Meets,2,1,1,1,Technical Skills,External,Completed,4,1448.89,face_18.jpg
3138,2022-12-25,2022,,Production Technician II,MSC,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone A,37,35-44,0.68,<1 yr,MA,PIP,1,2,3,1,Project Management,Internal,Failed,2,832.6,face_19.jpg
3139,2021-11-19,2021,,Production Technician II,NEL,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,49,45-54,1.78,1-2 yrs,MA,Fully Meets,3,1,1,1,Communication Skills,External,Failed,4,637.37,face_20.jpg
3140,2022-03-01,2022,,Production Technician I,PL,Production,Catv,Active,0,,,,Contract,Full-Time,Zone C,40,35-44,1.5,1-2 yrs,MA,Fully Meets,4,4,3,3,Technical Skills,External,Completed,1,1222.46,face_01.jpg
3141,2021-03-17,2021,2021-11-22 02:45:40.314638638,Production Technician I,BPC,Production,Field Operations,Terminated,1,Voluntary,Relocation,Regrettable,Full-Time,Temporary,Zone B,43,35-44,2.46,2-3 yrs,MA,Fully Meets,2,2,2,1,Leadership Development,Internal,Passed,3,1045.58,face_02.jpg
3142,2021-02-10,2021,,Production Technician I,CCDR,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone B,30,25-34,2.55,2-3 yrs,MA,Needs Improvement,2,2,2,1,Communication Skills,External,Failed,5,672.95,face_03.jpg
3143,2018-09-28,2018,,Production Technician I,SVG,Production,Aerial,Active,0,,,,Full-Time,Temporary,Zone A,57,55-64,4.93,4+ yrs,MA,Fully Meets,3,2,2,4,Project Management,Internal,Failed,3,819.72,face_04.jpg
3144,2021-02-09,2021,,Production Technician I,EW,Production,Engineers,Active,0,,,,Contract,Part-Time,Zone C,42,35-44,2.56,2-3 yrs,MA,Fully Meets,2,2,2,3,Communication Skills,Internal,Completed,3,299.65,face_05.jpg
3146,2018-12-16,2018,,Production Technician I,TNS,Production,Project Management - Con,Active,0,,,,Part-Time,Temporary,Zone C,45,45-54,4.71,4+ yrs,MA,Fully Meets,3,3,4,3,Technical Skills,External,Incomplete,5,1301.3,face_07.jpg
3147,2023-07-17,2023,,Production Technician I,PYZ,Production,General - Sga,Active,0,,,,Contract,Temporary,Zone B,22,<25,0.13,<1 yr,MA,Needs Improvement,3,3,2,3,Project Management,External,Passed,4,1457.98,face_08.jpg
3148,2020-05-28,2020,,Production Technician I,WBL,Production,Aerial,Active,0,,,,Full-Time,Temporary,Zone C,31,25-34,3.26,3-4 yrs,MA,Fully Meets,3,3,1,1,Communication Skills,External,Completed,2,563.98,face_09.jpg
3149,2021-03-01,2021,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,48,45-54,2.5,2-3 yrs,MA,Fully Meets,2,1,1,1,Customer Service,Internal,Completed,2,472.6,face_10.jpg
