Employee ID,StartDate,StartYear,ExitDate,Title,BusinessUnit,DepartmentType,Division,EmployeeStatus,IsTerminated,TerminationType,TerminationReason,Regrettable,EmployeeType,EmployeeClassificationType,PayZone,Age,AgeBand,TenureYears,TenureBand,State,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,PhotoFile
2900,10/31/2021,2021,09:19.8,Production Technician I,TNS,Production,General - Con,Terminated,1,Involuntary,Performance,,Part-Time,Temporary,Zone B,30,25-34,1.83,1-2 yrs,MA,Fully Meets,4,4,2,2,Customer Service,External,Incomplete,4,605.43,face_01.jpg
2901,10/21/2018,2018,,Production Technician I,PYZ,Production,Wireline Construction,Active,0,,,,Part-Time,Part-Time,Zone A,46,45-54,4.86,4+ yrs,MA,Fully Meets,3,5,4,4,Leadership Development,Internal,Failed,4,1116.29,face_02.jpg
2902,1/7/2021,2021,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone B,28,25-34,2.65,2-3 yrs,MA,Fully Meets,2,2,1,2,Project Management,External,Completed,2,1073.26,face_03.jpg
2903,2/9/2023,2023,,Production Technician I,NEL,Production,Engineers,Active,0,,,,Part-Time,Full-Time,Zone A,34,25-34,0.56,<1 yr,MA,Fully Meets,2,1,3,1,Customer Service,External,Completed,2,715.07,face_04.jpg
2904,2/15/2020,2020,,Production Technician I,PL,Production,Project Management - Con,Active,0,,,,Full-Time,Part-Time,Zone A,37,35-44,3.54,3-4 yrs,MA,Exceeds,4,5,4,5,Technical Skills,External,Passed,4,1513.19,face_05.jpg
2905,10/14/2022,2022,,Production Technician II,PL,Production,Yard (Material Handling),Active,0,,,,Full-Time,Full-Time,Zone C,50,45-54,0.88,<1 yr,MA,Fully Meets,4,4,3,4,Leadership Development,External,Passed,5,1686.96,face_06.jpg
2906,10/2/2018,2018,,Production Technician II,PYZ,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,36,35-44,4.91,4+ yrs,MA,Fully Meets,2,4,2,4,Technical Skills,External,Passed,1,1331.31,face_07.jpg
2907,6/22/2020,2020,,Production Technician II,SVG,Production,Yard (Material Handling),Active,0,,,,Full-Time,Part-Time,Zone C,22,<25,3.19,3-4 yrs,MA,Fully Meets,2,3,3,1,Communication Skills,External,Completed,4,740.46,face_08.jpg
2908,3/19/2021,2021,56:00.4,Production Technician II,TNS,Production,Project Management - Con,Terminated,1,Involuntary,Attendance,,Contract,Temporary,Zone C,42,35-44,2.45,2-3 yrs,MA,PIP,2,1,1,1,Leadership Development,External,Incomplete,1,1653.29,face_09.jpg
2909,3/28/2019,2019,,Production Technician II,WBL,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,33,25-34,4.43,4+ yrs,MA,Fully Meets,4,3,5,4,Technical Skills,Internal,Passed,4,1018.17,face_10.jpg
2910,5/1/2022,2022,44:46.0,Production Technician II,BPC,Production,Field Operations,Terminated,1,Voluntary,Retirement,Regrettable,Part-Time,Full-Time,Zone A,37,35-44,1.34,1-2 yrs,MA,Fully Meets,3,3,3,3,Technical Skills,Internal,Completed,1,1009.73,face_11.jpg
2911,8/7/2018,2018,,Production Technician I,TNS,Production,Finance & Accounting,Active,0,,,,Part-Time,Full-Time,Zone A,38,35-44,5.07,4+ yrs,MA,Fully Meets,4,5,5,4,Technical Skills,Internal,Completed,1,1028.82,face_12.jpg
2912,5/1/2022,2022,,Production Technician I,PYZ,Production,Project Management - Con,Active,0,,,,Full-Time,Temporary,Zone C,34,25-34,1.34,1-2 yrs,MA,Fully Meets,2,4,2,3,Communication Skills,Internal,Incomplete,2,336.48,face_13.jpg
2913,12/3/2019,2019,21:14.3,Production Technician I,WBL,Production,Splicing,Terminated,1,Voluntary,Retirement,Regrettable,Full-Time,Part-Time,Zone B,45,45-54,3.75,3-4 yrs,MA,Fully Meets,3,3,3,3,Communication Skills,External,Incomplete,3,484.6,face_14.jpg
2914,1/2/2020,2020,,Production Technician I,NEL,Production,Splicing,Active,0,,,,Full-Time,Part-Time,Zone C,25,25-34,3.66,3-4 yrs,MA,Fully Meets,3,1,4,2,Communication Skills,Internal,Incomplete,1,667.85,face_15.jpg
2915,4/30/2022,2022,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,32,25-34,1.34,1-2 yrs,MA,Fully Meets,3,3,2,4,Technical Skills,Internal,Failed,2,780.14,face_16.jpg
2916,7/4/2020,2020,,Production Technician I,BPC,Production,General - Sga,Active,0,,,,Part-Time,Temporary,Zone C,44,35-44,3.16,3-4 yrs,MA,Fully Meets,1,4,3,3,Technical Skills,Internal,Passed,2,1102.64,face_17.jpg
2917,2/5/2020,2020,,Production Technician I,CCDR,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,33,25-34,3.57,3-4 yrs,MA,Fully Meets,3,3,4,4,Customer Service,External,Completed,3,746.64,face_18.jpg
2918,12/22/2018,2018,,Production Technician I,SVG,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,25,25-34,4.69,4+ yrs,MA,PIP,2,1,2,2,Project Management,External,Incomplete,1,1328.36,face_19.jpg
2919,4/21/2019,2019,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,44,35-44,4.36,4+ yrs,MA,Fully Meets,3,4,2,3,Technical Skills,Internal,Completed,1,1121.66,face_20.jpg
2920,4/3/2020,2020,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,48,45-54,3.41,3-4 yrs,MA,Fully Meets,4,5,4,5,Technical Skills,External,Passed,2,1992.22,face_21.jpg
2921,9/22/2018,2018,58:51.0,Production Technician I,TNS,Production,Aerial,Terminated,1,Involuntary,Performance,,Full-Time,Part-Time,Zone B,39,35-44,4.94,4+ yrs,MA,PIP,2,5,4,2,Customer Service,External,Completed,1,732.94,face_22.jpg
2922,10/14/2022,2022,31:07.4,Production Technician I,BPC,Production,General - Con,Terminated,1,Voluntary,Compensation,Regrettable,Part-Time,Full-Time,Zone B,22,<25,0.88,<1 yr,MA,Fully Meets,2,1,3,3,Technical Skills,External,Passed,1,1806.71,face_23.jpg
2923,2/12/2022,2022,34:47.1,Production Technician I,CCDR,Production,Field Operations,Terminated,1,Voluntary,Relocation,Regrettable,Part-Time,Part-Time,Zone A,43,35-44,1.55,1-2 yrs,MA,Fully Meets,3,1,2,1,Technical Skills,Internal,Incomplete,4,1266.16,face_24.jpg
2924,3/23/2021,2021,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,23,<25,2.44,2-3 yrs,MA,Fully Meets,2,4,3,5,Technical Skills,External,Failed,1,1870.96,face_25.jpg
2925,8/30/2018,2018,,Production Technician II,CCDR,Production,General - Sga,Active,0,,,,Part-Time,Temporary,Zone B,42,35-44,5,4+ yrs,MA,Fully Meets,3,1,2,3,Communication Skills,External,Completed,4,583.1,face_26.jpg
2928,1/10/2021,2021,,Production Technician II,MSC,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone B,30,25-34,2.64,2-3 yrs,MA,Fully Meets,3,2,3,2,Communication Skills,External,Failed,2,623.6,face_29.jpg
2929,8/19/2020,2020,,Production Technician II,TNS,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,28,25-34,3.03,3-4 yrs,MA,Fully Meets,3,3,4,5,Project Management,Internal,Incomplete,5,767.28,face_30.jpg
2930,4/21/2023,2023,,Production Technician II,PYZ,Production,Wireless,Active,0,,,,Part-Time,Full-Time,Zone A,32,25-34,0.36,<1 yr,MA,Fully Meets,3,3,2,1,Technical Skills,External,Incomplete,5,1458.85,face_31.jpg
2931,1/29/2020,2020,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,37,35-44,3.59,3-4 yrs,MA,Exceeds,3,4,3,4,Leadership Development,External,Completed,1,1754.08,face_32.jpg
2932,8/19/2021,2021,,Production Technician I,TNS,Production,Finance & Accounting,Active,0,,,,Part-Time,Full-Time,Zone A,32,25-34,2.03,2-3 yrs,MA,Fully Meets,3,4,2,3,Communication Skills,External,Incomplete,2,399.4,face_33.jpg
2933,3/18/2021,2021,,Production Technician I,PYZ,Production,Wireline Construction,Active,0,,,,Full-Time,Part-Time,Zone A,42,35-44,2.46,2-3 yrs,MA,Fully Meets,4,3,4,5,Communication Skills,External,Incomplete,3,565.73,face_34.jpg
2934,10/24/2021,2021,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,33,25-34,1.85,1-2 yrs,MA,Fully Meets,2,4,1,3,Technical Skills,Internal,Failed,4,1232.4,face_35.jpg
2935,10/3/2020,2020,,Production Technician I,NEL,Production,Wireline Construction,Active,0,,,,Contract,Part-Time,Zone B,46,45-54,2.91,2-3 yrs,MA,Fully Meets,4,5,5,5,Communication Skills,External,Completed,4,455.25,face_36.jpg
2936,2/21/2023,2023,45:41.3,Production Technician I,PL,Production,General - Con,Terminated,1,Involuntary,Restructuring,,Contract,Part-Time,Zone C,39,35-44,0.53,<1 yr,MA,Fully Meets,4,4,3,3,Leadership Development,Internal,Failed,3,1046.66,face_37.jpg
2937,8/1/2020,2020,,Production Technician I,BPC,Production,Yard (Material Handling),Active,0,,,,Contract,Temporary,Zone A,32,25-34,3.08,3-4 yrs,MA,Fully Meets,3,3,3,2,Leadership Development,Internal,Incomplete,3,1539.04,face_38.jpg
2938,1/8/2023,2023,,Production Technician I,CCDR,Production,Aerial,Active,0,,,,Full-Time,Full-Time,Zone C,29,25-34,0.65,<1 yr,MA,Fully Meets,1,1,3,1,Communication Skills,Internal,Incomplete,2,547.6,face_39.jpg
2939,7/26/2022,2022,,Production Technician I,SVG,Production,General - Eng,Active,0,,,,Contract,Full-Time,Zone B,23,<25,1.1,1-2 yrs,MA,Fully Meets,3,2,1,2,Project Management,External,Passed,3,989.97,face_40.jpg
2940,8/31/2020,2020,,Production Technician I,EW,Production,Yard (Material Handling),Active,0,,,,Contract,Part-Time,Zone A,40,35-44,3,3-4 yrs,MA,Fully Meets,3,4,5,3,Communication Skills,External,Passed,2,598.97,face_41.jpg
2941,11/5/2022,2022,,Production Technician I,MSC,Production,Engineers,Active,0,,,,Part-Time,Full-Time,Zone B,33,25-34,0.82,<1 yr,MA,Fully Meets,3,3,4,4,Customer Service,Internal,Failed,3,512.75,face_42.jpg
2942,5/30/2019,2019,,Production Technician I,TNS,Production,General - Sga,Active,0,,,,Full-Time,Part-Time,Zone C,22,<25,4.26,4+ yrs,MA,Fully Meets,2,4,5,4,Technical Skills,External,Completed,2,1751.99,face_43.jpg
2943,12/9/2019,2019,,Production Technician I,PYZ,Production,General - Sga,Active,0,,,,Full-Time,Part-Time,Zone B,34,25-34,3.73,3-4 yrs,MA,Fully Meets,4,5,2,2,Communication Skills,External,Completed,3,527.36,face_44.jpg
2944,5/10/2019,2019,,Production Technician I,WBL,Production,General - Eng,Active,0,,,,Part-Time,Part-Time,Zone C,31,25-34,4.31,4+ yrs,MA,Fully Meets,2,3,3,1,Communication Skills,Internal,Passed,4,401.67,face_45.jpg
2945,9/3/2019,2019,,Production Technician I,NEL,Production,Aerial,Active,0,,,,Full-Time,Temporary,Zone B,52,45-54,3.99,3-4 yrs,MA,Fully Meets,2,3,3,3,Communication Skills,External,Completed,5,738.95,face_46.jpg
2946,9/13/2018,2018,,Production Technician II,BPC,Production,Splicing,Active,0,,,,Contract,Full-Time,Zone A,25,25-34,4.97,4+ yrs,MA,Needs Improvement,2,1,2,2,Leadership Development,Internal,Incomplete,4,1043.46,face_47.jpg
2947,6/10/2021,2021,,Production Technician II,CCDR,Production,Wireline Construction,Active,0,,,,Part-Time,Temporary,Zone C,25,25-34,2.23,2-3 yrs,MA,PIP,2,2,1,2,Project Management,External,Incomplete,1,1012.09,face_48.jpg
2950,9/14/2018,2018,,Production Technician II,MSC,Production,People Services,Active,0,,,,Part-Time,Temporary,Zone C,48,45-54,4.96,4+ yrs,MA,Fully Meets,3,3,3,3,Technical Skills,Internal,Incomplete,2,1075.42,face_01.jpg
2951,5/26/2019,2019,,Production Technician II,TNS,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone C,50,45-54,4.27,4+ yrs,MA,Fully Meets,4,2,4,5,Leadership Development,External,Incomplete,3,2220.04,face_02.jpg
2952,7/5/2019,2019,,Production Technician II,PYZ,Production,General - Eng,Active,0,,,,Contract,Full-Time,Zone C,32,25-34,4.16,4+ yrs,MA,Fully Meets,5,4,4,4,Communication Skills,Internal,Completed,3,346.87,face_03.jpg
2953,11/5/2019,2019,,Production Technician I,TNS,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone B,33,25-34,3.82,3-4 yrs,MA,Fully Meets,4,4,4,5,Leadership Development,External,Passed,4,1484.89,face_04.jpg
2954,7/22/2019,2019,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone B,44,35-44,4.11,4+ yrs,MA,Fully Meets,4,1,4,5,Project Management,External,Incomplete,2,1231.6,face_05.jpg
2955,9/21/2020,2020,,Production Technician I,PYZ,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone A,22,<25,2.94,2-3 yrs,MA,Fully Meets,3,1,1,1,Project Management,External,Completed,5,1266.31,face_06.jpg
2956,11/11/2019,2019,,Production Technician I,WBL,Production,Engineers,Active,0,,,,Part-Time,Full-Time,Zone C,22,<25,3.81,3-4 yrs,MA,Fully Meets,3,2,4,1,Customer Service,External,Failed,3,729.25,face_07.jpg
2957,2/8/2021,2021,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone B,35,35-44,2.56,2-3 yrs,MA,PIP,1,2,1,1,Project Management,External,Passed,1,1083.98,face_08.jpg
2958,6/1/2020,2020,,Production Technician I,PL,Production,People Services,Active,0,,,,Contract,Full-Time,Zone C,51,45-54,3.25,3-4 yrs,MA,Fully Meets,2,1,1,1,Technical Skills,External,Failed,1,1450.97,face_09.jpg
2959,10/26/2022,2022,,Production Technician I,BPC,Production,Aerial,Active,0,,,,Part-Time,Temporary,Zone A,33,25-34,0.85,<1 yr,MA,Fully Meets,2,2,3,3,Customer Service,Internal,Incomplete,5,396.44,face_10.jpg
2960,2/12/2019,2019,,Production Technician I,CCDR,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone C,40,35-44,4.55,4+ yrs,MA,Needs Improvement,2,3,2,3,Project Management,Internal,Incomplete,4,835.11,face_11.jpg
2961,10/19/2022,2022,,Production Technician I,SVG,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,46,45-54,0.87,<1 yr,MA,Fully Meets,2,3,1,3,Leadership Development,External,Failed,5,2203.46,face_12.jpg
2962,12/12/2019,2019,,Production Technician I,EW,Production,Engineers,Active,0,,,,Full-Time,Full-Time,Zone A,56,55-64,3.72,3-4 yrs,MA,Exceeds,4,4,4,3,Customer Service,Internal,Completed,2,410.02,face_13.jpg
2963,11/29/2021,2021,22:48.1,Production Technician I,MSC,Production,Field Operations,Terminated,1,Voluntary,Compensation,Regrettable,Full-Time,Full-Time,Zone B,32,25-34,1.75,1-2 yrs,MA,Fully Meets,3,1,1,1,Customer Service,External,Failed,5,609.6,face_14.jpg
2964,5/15/2021,2021,,Production Technician I,TNS,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,37,35-44,2.3,2-3 yrs,MA,Fully Meets,3,2,5,3,Communication Skills,Internal,Completed,2,400.35,face_15.jpg
2965,1/27/2023,2023,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,52,45-54,0.59,<1 yr,MA,Fully Meets,3,2,3,2,Project Management,External,Failed,3,1042.42,face_16.jpg
2966,7/3/2020,2020,32:37.5,Production Technician I,WBL,Production,Aerial,Terminated,1,Voluntary,Work-life balance,,Full-Time,Temporary,Zone A,25,25-34,3.16,3-4 yrs,MA,PIP,1,1,2,1,Project Management,Internal,Failed,5,1142.24,face_17.jpg
2967,12/26/2022,2022,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,45,45-54,0.68,<1 yr,MA,Fully Meets,2,3,2,2,Customer Service,External,Incomplete,3,593.59,face_18.jpg
2968,12/23/2018,2018,,Production Technician I,CCDR,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone B,30,25-34,4.69,4+ yrs,MA,Fully Meets,3,2,1,3,Customer Service,Internal,Passed,3,424.16,face_19.jpg
2969,9/28/2020,2020,,Production Technician II,WBL,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone A,39,35-44,2.92,2-3 yrs,MA,Fully Meets,3,1,2,2,Customer Service,Internal,Incomplete,3,597.42,face_20.jpg
2970,9/16/2020,2020,,Production Technician I,MSC,Production,General - Con,Active,0,,,,Full-Time,Temporary,Zone B,36,35-44,2.96,2-3 yrs,MA,Exceeds,4,5,5,5,Leadership Development,External,Passed,4,1502.02,face_21.jpg
2971,2/9/2020,2020,,Production Technician II,TNS,Production,Aerial,Active,0,,,,Contract,Temporary,Zone C,30,25-34,3.56,3-4 yrs,MA,Fully Meets,2,1,1,1,Project Management,Internal,Failed,2,944.91,face_22.jpg
2972,2/13/2023,2023,,Production Technician I,TNS,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone B,28,25-34,0.55,<1 yr,MA,Fully Meets,2,4,1,1,Leadership Development,Internal,Completed,1,1206.44,face_23.jpg
2973,12/1/2019,2019,23:35.9,Production Technician I,SVG,Production,General - Con,Terminated,1,Voluntary,Career growth,,Part-Time,Part-Time,Zone C,41,35-44,3.75,3-4 yrs,MA,Needs Improvement,2,3,3,2,Technical Skills,Internal,Incomplete,5,1140.44,face_24.jpg
2974,11/4/2022,2022,,Production Technician I,SVG,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,45,45-54,0.82,<1 yr,MA,Exceeds,4,4,5,3,Project Management,Internal,Failed,5,618.37,face_25.jpg
2975,4/14/2021,2021,43:45.0,Production Technician I,WBL,Production,Billable Consultants,Terminated,1,Voluntary,Work-life balance,Regrettable,Full-Time,Temporary,Zone A,36,35-44,2.38,2-3 yrs,MA,Fully Meets,3,2,5,2,Leadership Development,External,Failed,5,1831.74,face_26.jpg
2977,8/28/2020,2020,,Production Technician II,NEL,Production,Yard (Material Handling),Active,0,,,,Part-Time,Temporary,Zone A,38,35-44,3.01,3-4 yrs,MA,Fully Meets,3,2,4,4,Project Management,Internal,Completed,4,852.79,face_28.jpg
2978,8/16/2022,2022,,Production Technician I,CCDR,Production,Yard (Material Handling),Active,0,,,,Full-Time,Part-Time,Zone C,41,35-44,1.04,1-2 yrs,MA,Fully Meets,3,1,3,3,Communication Skills,Internal,Incomplete,1,410.68,face_29.jpg
2979,2/26/2022,2022,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone A,29,25-34,1.51,1-2 yrs,MA,Fully Meets,2,1,2,1,Leadership Development,External,Completed,4,1351.69,face_30.jpg
2980,12/30/2019,2019,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,44,35-44,3.67,3-4 yrs,MA,Fully Meets,3,3,2,5,Customer Service,External,Failed,4,729.94,face_31.jpg
2981,7/23/2022,2022,,Production Technician I,TNS,Production,Aerial,Active,0,,,,Part-Time,Full-Time,Zone B,44,35-44,1.11,1-2 yrs,MA,Exceeds,4,5,4,2,Communication Skills,External,Completed,2,661.31,face_32.jpg
2982,10/14/2018,2018,,Production Technician II,WBL,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,61,55-64,4.88,4+ yrs,MA,Fully Meets,4,4,4,4,Project Management,External,Incomplete,2,1006.06,face_33.jpg
2983,2/20/2021,2021,,Production Technician II,PL,Production,Splicing,Active,0,,,,Full-Time,Temporary,Zone C,34,25-34,2.53,2-3 yrs,MA,Fully Meets,2,1,2,1,Project Management,External,Failed,4,1009.63,face_34.jpg
2984,3/28/2020,2020,,Production Technician II,PYZ,Production,Engineers,Active,0,,,,Contract,Temporary,Zone B,34,25-34,3.43,3-4 yrs,MA,Fully Meets,4,4,3,4,Project Management,Internal,Completed,1,945.96,face_35.jpg
2985,2/5/2019,2019,,Production Technician I,SVG,Production,General - Sga,Active,0,,,,Contract,Part-Time,Zone A,45,45-54,4.57,4+ yrs,MA,Fully Meets,3,5,4,4,Customer Service,Internal,Passed,4,707.45,face_36.jpg
2986,4/19/2023,2023,50:02.2,Production Technician I,NEL,Production,General - Eng,Terminated,1,Involuntary,Policy violation,,Full-Time,Temporary,Zone B,43,35-44,0.37,<1 yr,MA,Fully Meets,2,4,1,2,Communication Skills,Internal,Failed,1,509.24,face_37.jpg
2987,9/24/2020,2020,,Production Technician I,TNS,Production,Shop (Fleet),Active,0,,,,Contract,Full-Time,Zone B,33,25-34,2.93,2-3 yrs,MA,Fully Meets,3,5,5,3,Leadership Development,External,Passed,4,1758.66,face_38.jpg
2988,11/14/2020,2020,24:57.9,Production Technician I,MSC,Production,General - Con,Terminated,1,Involuntary,Policy violation,,Full-Time,Part-Time,Zone A,34,25-34,2.8,2-3 yrs,MA,Fully Meets,2,3,4,1,Customer Service,Internal,Incomplete,4,497.73,face_39.jpg
2989,9/16/2021,2021,,Production Technician I,TNS,Production,Engineers,Active,0,,,,Contract,Temporary,Zone B,42,35-44,1.96,1-2 yrs,MA,Fully Meets,3,3,2,4,Communication Skills,External,Incomplete,3,577.63,face_40.jpg
2990,4/21/2019,2019,,Production Technician I,PYZ,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone C,32,25-34,4.36,4+ yrs,MA,Exceeds,4,4,4,3,Project Management,External,Completed,3,872.03,face_41.jpg
2991,3/13/2020,2020,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone A,35,35-44,3.47,3-4 yrs,MA,Fully Meets,2,2,2,5,Project Management,Internal,Failed,3,797.53,face_42.jpg
2992,4/16/2022,2022,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,38,35-44,1.38,1-2 yrs,MA,Fully Meets,2,2,2,1,Leadership Development,Internal,Completed,1,1529.17,face_43.jpg
2993,3/18/2019,2019,,Production Technician I,PL,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone A,47,45-54,4.46,4+ yrs,MA,Fully Meets,2,2,4,3,Communication Skills,Internal,Failed,3,433.08,face_44.jpg
2994,2/18/2022,2022,,Production Technician I,BPC,Production,Engineers,Active,0,,,,Part-Time,Temporary,Zone B,32,25-34,1.53,1-2 yrs,MA,Exceeds,5,3,2,2,Project Management,External,Incomplete,1,989.12,face_45.jpg
2995,9/3/2018,2018,,Production Technician I,CCDR,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone A,23,<25,4.99,4+ yrs,MA,Exceeds,4,4,4,3,Technical Skills,Internal,Passed,1,922.7,face_46.jpg
2996,6/15/2022,2022,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Temporary,Zone B,22,<25,1.21,1-2 yrs,MA,Fully Meets,3,5,4,3,Technical Skills,Internal,Completed,2,1044.01,face_47.jpg
2997,2/14/2022,2022,34:34.3,Production Technician I,EW,Production,General - Con,Terminated,1,Voluntary,Compensation,Regrettable,Contract,Part-Time,Zone B,26,25-34,1.54,1-2 yrs,MA,Exceeds,4,5,5,5,Communication Skills,External,Incomplete,4,464.82,face_48.jpg
2998,7/9/2023,2023,00:00.0,Production Technician I,MSC,Production,General - Con,Terminated,1,Voluntary,Better opportunity,,Contract,Part-Time,Zone C,25,25-34,0.15,<1 yr,MA,PIP,2,2,4,2,Customer Service,External,Passed,1,596.09,face_49.jpg
2999,10/28/2018,2018,,Production Technician I,TNS,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,38,35-44,4.84,4+ yrs,MA,Exceeds,4,2,5,1,Customer Service,Internal,Incomplete,5,685.22,face_50.jpg
3000,7/9/2022,2022,,Production Technician I,PYZ,Production,Isp,Active,0,,,,Contract,Full-Time,Zone B,27,25-34,1.15,1-2 yrs,MA,Exceeds,3,5,4,2,Technical Skills,External,Passed,2,1176.33,face_01.jpg
3001,9/27/2018,2018,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone C,33,25-34,4.93,4+ yrs,MA,Fully Meets,4,4,4,2,Communication Skills,Internal,Passed,5,372.23,face_02.jpg
3002,10/27/2020,2020,,Production Technician II,BPC,Production,General - Con,Active,0,,,,Full-Time,Part-Time,Zone A,31,25-34,2.84,2-3 yrs,MA,PIP,2,1,2,2,Leadership Development,Internal,Failed,4,1317.3,face_03.jpg
3003,10/1/2021,2021,,Production Technician II,CCDR,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,33,25-34,1.92,1-2 yrs,MA,Fully Meets,2,1,1,2,Technical Skills,Internal,Incomplete,4,969.74,face_04.jpg
3004,8/29/2019,2019,,Production Technician II,EW,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone B,50,45-54,4.01,4+ yrs,MA,Fully Meets,3,2,4,3,Technical Skills,Internal,Passed,1,1066.89,face_05.jpg
3005,12/29/2020,2020,,Production Technician II,MSC,Production,General - Con,Active,0,,,,Contract,Part-Time,Zone C,43,35-44,2.67,2-3 yrs,MA,Fully Meets,1,3,3,2,Communication Skills,Internal,Incomplete,5,502.25,face_06.jpg
3006,10/4/2022,2022,,Production Technician II,NEL,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone C,37,35-44,0.91,<1 yr,MA,Needs Improvement,1,2,2,3,Communication Skills,External,Failed,3,439.4,face_07.jpg
3007,3/21/2019,2019,,Production Technician II,PL,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone A,35,35-44,4.45,4+ yrs,MA,Exceeds,4,3,3,3,Customer Service,External,Incomplete,5,804.08,face_08.jpg
3008,4/3/2020,2020,34:52.0,Production Technician II,PYZ,Production,General - Sga,Terminated,1,Voluntary,Career growth,Regrettable,Full-Time,Full-Time,Zone A,34,25-34,3.41,3-4 yrs,MA,Fully Meets,4,5,3,4,Leadership Development,Internal,Completed,3,1125.6,face_09.jpg
3009,6/2/2019,2019,,Production Technician I,EW,Production,Billable Consultants,Active,0,,,,Part-Time,Part-Time,Zone C,41,35-44,4.25,4+ yrs,MA,Fully Meets,4,3,4,4,Leadership Development,Internal,Failed,4,1187.26,face_10.jpg
3013,5/18/2019,2019,16:51.0,Production Technician I,CCDR,Production,Splicing,Terminated,1,Involuntary,Restructuring,,Full-Time,Full-Time,Zone C,44,35-44,4.29,4+ yrs,MA,PIP,1,2,1,1,Leadership Development,Internal,Failed,4,1766.71,face_14.jpg
3014,11/23/2022,2022,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,29,25-34,0.77,<1 yr,MA,Fully Meets,4,5,3,3,Leadership Development,Internal,Passed,3,971.1,face_15.jpg
3015,12/2/2020,2020,41:22.1,Production Technician I,MSC,Production,General - Sga,Terminated,1,Voluntary,Career growth,Regrettable,Part-Time,Part-Time,Zone C,38,35-44,2.75,2-3 yrs,MA,Fully Meets,4,4,4,3,Customer Service,External,Failed,1,780.75,face_16.jpg
3016,1/5/2022,2022,59:04.0,Production Technician I,NEL,Production,Finance & Accounting,Terminated,1,Voluntary,Career growth,Regrettable,Part-Time,Part-Time,Zone A,22,<25,1.65,1-2 yrs,MA,Fully Meets,2,1,2,1,Communication Skills,Internal,Incomplete,4,526.81,face_17.jpg
3017,4/16/2023,2023,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone B,38,35-44,0.38,<1 yr,MA,Fully Meets,4,1,1,1,Technical Skills,Internal,Incomplete,4,928.44,face_18.jpg
